Gender,Age,Occupation,Marital status,HouseHoldIncome,Weekday_05:00-05:30,Weekday_05:30-06:00,Weekday_06:00-06:30,Weekday_06:30-07:00,Weekday_07:00-07:30,Weekday_07:30-08:00,Weekday_08:00-08:30,Weekday_08:30-09:00,Weekday_09:00-09:30,Weekday_09:30-10:00,Weekday_10:00-10:30,Weekday_10:30-11:00,Weekday_11:00-11:30,Weekday_11:30-12:00,Weekday_12:00-12:30,Weekday_12:30-13:00,Weekday_13:00-13:30,Weekday_13:30-14:00,Weekday_14:00-14:30,Weekday_14:30-15:00,Weekday_15:00-15:30,Weekday_15:30-16:00,Weekday_16:00-16:30,Weekday_16:30-17:00,Weekday_17:00-17:30,Weekday_17:30-18:00,Weekday_18:00-18:30,Weekday_18:30-19:00,Weekday_19:00-19:30,Weekday_19:30-20:00,Weekday_20:00-20:30,Weekday_20:30-21:00,Weekday_21:00-21:30,Weekday_21:30-22:00,Weekday_22:00-22:30,Weekday_22:30-23:00,Weekday_23:00-23:30,Weekday_23:30-00:00,Weekday_00:00-00:30,Weekday_00:30-01:00,Weekday_01:00-01:30,Weekday_01:30-02:00,Weekday_02:00-02:30,Weekday_02:30-03:00,Weekday_03:00-03:30,Weekday_03:30-04:00,Weekday_04:00-04:30,Weekday_04:30-05:00,Weekend_05:00-05:30,Weekend_05:30-06:00,Weekend_06:00-06:30,Weekend_06:30-07:00,Weekend_07:00-07:30,Weekend_07:30-08:00,Weekend_08:00-08:30,Weekend_08:30-09:00,Weekend_09:00-09:30,Weekend_09:30-10:00,Weekend_10:00-10:30,Weekend_10:30-11:00,Weekend_11:00-11:30,Weekend_11:30-12:00,Weekend_12:00-12:30,Weekend_12:30-13:00,Weekend_13:00-13:30,Weekend_13:30-14:00,Weekend_14:00-14:30,Weekend_14:30-15:00,Weekend_15:00-15:30,Weekend_15:30-16:00,Weekend_16:00-16:30,Weekend_16:30-17:00,Weekend_17:00-17:30,Weekend_17:30-18:00,Weekend_18:00-18:30,Weekend_18:30-19:00,Weekend_19:00-19:30,Weekend_19:30-20:00,Weekend_20:00-20:30,Weekend_20:30-21:00,Weekend_21:00-21:30,Weekend_21:30-22:00,Weekend_22:00-22:30,Weekend_22:30-23:00,Weekend_23:00-23:30,Weekend_23:30-00:00,Weekend_00:00-00:30,Weekend_00:30-01:00,Weekend_01:00-01:30,Weekend_01:30-02:00,Weekend_02:00-02:30,Weekend_02:30-03:00,Weekend_03:00-03:30,Weekend_03:30-04:00,Weekend_04:00-04:30,Weekend_04:30-05:00,FashionPref,SmartDresserPref,StylePref,IncomeGroup,Sleeping_duration_weekday,Sleeping_duration_weekend,University_Class_duration_weekday,University_Class_duration_weekend,Study_duration_weekday,Study_duration_weekend,Exercise_duration_weekday,Exercise_duration_weekend,Work_duration_weekday,Work_duration_weekend,Housework_duration_weekday,Housework_duration_weekend,Cooking_duration_weekday,Cooking_duration_weekend,Entertainment_duration_weekday,Entertainment_duration_weekend,Personal_Care_duration_weekday,Personal_Care_duration_weekend,Eating_duration_weekday,Eating_duration_weekend,Socializing_duration_weekday,Socializing_duration_weekend,Video_Games_duration_weekday,Video_Games_duration_weekend,Religion_or_Spiritual_Activities_duration_weekday,Religion_or_Spiritual_Activities_duration_weekend,Shopping_duration_weekday,Shopping_duration_weekend,Family_Time_duration_weekday,Family_Time_duration_weekend,Sports_duration_weekday,Sports_duration_weekend,Reading_or_Writing_duration_weekday,Reading_or_Writing_duration_weekend,Nightlife_duration_weekday,Nightlife_duration_weekend,Travelling_duration_weekday,Travelling_duration_weekend,Caring_for_Pets_duration_weekday,Caring_for_Pets_duration_weekend,Volunteering_duration_weekday,Volunteering_duration_weekend,Gardening_duration_weekday,Gardening_duration_weekend,Phone_Calls_duration_weekday,Phone_Calls_duration_weekend,Entertainment_merged_duration_weekday,Entertainment_merged_duration_weekend,Personal_care_merged_duration_weekday,Personal_care_merged_duration_weekend,Housework_merged_duration_weekday,Housework_merged_duration_weekend,Active_duration_weekday,Active_duration_weekend,Leisure_duration_weekday,Leisure_duration_weekend,Neutral_duration_weekday,Neutral_duration_weekend,Weekday_Breakfast_time,Weekend_Breakfast_time,Weekday_Lunch_time,Weekend_Lunch_time,Weekday_Dinner_time,Weekend_Dinner_time,Productivity_score_weekday,Productivity_score_weekend
Male,23,Student,Single,30000.0,Sleeping,Sleeping,Sleeping,Exercise,Exercise,Eating,Housework,Personal Care,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Phone Calls,Phone Calls,Personal Care,Work,Phone Calls,Housework,Housework,Sports,Sports,Personal Care,Video Games,Reading or Writing,Reading or Writing,Housework,Eating,Phone Calls,Entertainment,Entertainment,Entertainment,Phone Calls,Entertainment,Socializing,Video Games,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Housework,Housework,Phone Calls,Personal Care,Personal Care,Eating,Eating,Phone Calls,Entertainment,Entertainment,Video Games,Travelling,Travelling,Travelling,Travelling,Personal Care,Phone Calls,Travelling,Travelling,Travelling,Shopping,Shopping,Shopping,Housework,Personal Care,Eating,Study,Study,Entertainment,Entertainment,Socializing,Entertainment,Sleeping,Study,Sleeping,Sleeping,Sleeping,Sleeping,1,2,2,Moderate,5.0,7.5,4.0,0.0,0.0,1.5,1.0,0.0,0.5,0.0,2.0,1.5,0.0,0.0,2.0,2.5,1.5,2.0,1.5,1.5,0.5,0.5,1.5,0.5,0.0,0.0,0.0,1.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5,3.5,3.0,4.0,3.5,2.0,1.5,7.5,3.0,12.5,14.0,4.0,7.0,07:30-08:00,,13:00-13:30,12:30-13:00,20:30-21:00,22:30-23:00,0.3125,0.125
Male,21,Student,Single,12000.0,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,University Class,University Class,University Class,University Class,Eating,University Class,University Class,University Class,University Class,Socializing,Eating,Entertainment,Entertainment,Entertainment,Video Games,Video Games,Video Games,Video Games,Eating,Exercise,Study,Study,Study,Study,Study,Study,Eating,Entertainment,Entertainment,Entertainment,Nightlife,Nightlife,Nightlife,Nightlife,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Exercise,Housework,Housework,Religion or Spiritual Activities,Eating,Entertainment,Entertainment,Entertainment,Entertainment,Sports,Sports,Sports,Sports,Sports,Sports,Eating,Entertainment,Study,Study,Study,Study,Eating,Eating,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,2,4,4,Low,7.0,10.5,4.0,0.0,3.0,2.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.5,0.0,0.0,2.0,2.0,0.5,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5,0.0,0.0,0.0,1.0,7.5,3.5,16.5,20.5,0.0,0.0,,,,13:30-14:00,18:00-18:30,19:00-19:30,0.3125,0.14583333333333334
Male,23,Student,Single,200000.0,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Socializing,Socializing,Socializing,Socializing,Socializing,Eating,Reading or Writing,Reading or Writing,Reading or Writing,Reading or Writing,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Study,Study,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Socializing,Socializing,Socializing,Eating,Study,Study,Study,Study,Study,Study,Study,Study,Study,Study,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Sleeping,Sleeping,Sleeping,5,5,5,Moderate,6.5,7.0,6.0,4.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0,0.5,2.5,2.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,6.0,10.5,18.0,13.5,0.0,0.0,,,,,19:00-19:30,18:00-18:30,0.25,0.4375
Male,26,Student,Single,75000.0,Sleeping,Sleeping,Sleeping,Personal Care,Travelling,Travelling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Travelling,Travelling,Travelling,Religion or Spiritual Activities,Eating,Personal Care,Personal Care,Personal Care,Personal Care,Exercise,Exercise,Exercise,Religion or Spiritual Activities,Study,Study,Study,Study,Study,Study,Study,Study,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Family Time,Family Time,Study,Study,Study,Personal Care,Personal Care,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Family Time,Family Time,Family Time,Family Time,Family Time,Shopping,Shopping,Socializing,Socializing,Socializing,Socializing,Entertainment,Entertainment,Entertainment,Entertainment,Eating,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,1,1,5,Moderate,7.5,10.0,4.0,0.0,4.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5,1.0,0.0,0.0,9.5,1.5,9.5,21.5,5.0,1.0,,,,,22:30-23:00,22:00-22:30,0.3958333333333333,0.0625
Female,21,Student,Single,8000.0,Sleeping,Sleeping,Sleeping,Exercise,Travelling,Travelling,University Class,University Class,Phone Calls,Socializing,Socializing,Socializing,University Class,University Class,University Class,University Class,Eating,Eating,Socializing,Socializing,Socializing,Travelling,Travelling,Sleeping,Sleeping,Eating,Eating,Entertainment,Reading or Writing,Reading or Writing,Work,Work,Work,Work,Work,Eating,Phone Calls,Phone Calls,Video Games,Video Games,Video Games,Video Games,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Eating,Socializing,Socializing,Housework,Housework,Housework,Eating,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Cooking,Cooking,Eating,Work,Work,Work,Personal Care,Personal Care,Family Time,Eating,Phone Calls,Phone Calls,Phone Calls,Video Games,Video Games,Video Games,Video Games,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,3,5,4,Low,5.0,10.5,3.0,0.0,0.0,0.0,0.5,0.0,2.5,1.5,0.0,1.5,0.0,1.0,0.5,0.0,0.0,1.0,2.5,3.0,3.0,1.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,3.0,2.5,1.5,2.5,0.0,2.5,6.0,4.0,14.5,17.5,3.5,2.5,,,13:00-13:30,,18:00-18:30,18:30-19:00,0.25,0.16666666666666666
Male,27,Student,Single,0.0,Sleeping,Sleeping,Entertainment,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Study,Study,Study,Study,Study,Study,Study,University Class,Study,Eating,Entertainment,Sleeping,Video Games,Personal Care,Entertainment,Entertainment,Entertainment,Study,Eating,Study,Study,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,University Class,Study,Study,Study,University Class,Study,University Class,University Class,University Class,University Class,University Class,Personal Care,Video Games,Video Games,Entertainment,Entertainment,Entertainment,Entertainment,Study,Study,Video Games,Eating,Video Games,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,3,5,3,Low,8.0,7.5,5.5,7.5,5.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.0,0.5,1.0,0.0,0.0,11.0,10.5,12.5,12.5,0.5,1.0,,,,12:00-12:30,21:30-22:00,23:00-23:30,0.4583333333333333,0.4375
Male,25,Student,Single,3000.0,Sleeping,Sleeping,University Class,Travelling,Travelling,Travelling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Travelling,Travelling,Travelling,Travelling,Travelling,Housework,Housework,Eating,Study,Study,Study,Eating,Family Time,Study,Study,Study,Study,Study,Study,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Exercise,Exercise,Housework,Housework,Housework,Housework,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Eating,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Religion or Spiritual Activities,Study,Study,Study,Eating,Eating,Study,Entertainment,Entertainment,Entertainment,Entertainment,Eating,Eating,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,1,3,4,Low,2.0,11.0,9.0,0.0,6.5,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.5,0.0,0.0,1.0,3.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,1.0,2.0,16.5,5.0,3.5,19.0,4.0,0.0,,,,13:30-14:00,20:00-20:30,18:30-19:00,0.6875,0.20833333333333334
Male,24,Student,Single,80000.0,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Eating,Family Time,Socializing,Socializing,Entertainment,Entertainment,Sleeping,Sleeping,Housework,Housework,Entertainment,Study,Study,Family Time,Socializing,Study,Study,Eating,Study,Video Games,Nightlife,Nightlife,Nightlife,Nightlife,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Housework,Housework,Study,Study,Study,Housework,Housework,Housework,Religion or Spiritual Activities,Personal Care,Personal Care,Eating,Entertainment,Entertainment,Entertainment,Sports,Exercise,Travelling,Travelling,Travelling,Entertainment,Family Time,Family Time,Family Time,Family Time,Family Time,Reading or Writing,Reading or Writing,Study,Study,Entertainment,Nightlife,Nightlife,Nightlife,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,1,2,4,Moderate,7.0,6.5,5.5,0.0,2.5,2.5,0.0,0.5,0.0,0.0,1.0,2.5,0.0,0.0,1.5,2.5,0.0,1.0,1.5,1.0,1.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,2.5,0.0,0.5,0.0,1.0,2.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5,0.0,1.0,1.0,2.5,9.0,5.5,15.0,16.0,0.0,2.5,,,13:30-14:00,,22:30-23:00,,0.375,0.22916666666666666
Female,23,Student,Single,0.0,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Housework,Housework,Travelling,University Class,University Class,University Class,University Class,University Class,University Class,Eating,University Class,University Class,University Class,University Class,University Class,Travelling,Personal Care,Personal Care,Housework,Housework,Sleeping,Sleeping,Sleeping,Study,Study,Study,Study,Eating,Phone Calls,Personal Care,Study,Study,Study,Study,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Housework,Housework,Personal Care,Personal Care,Eating,Phone Calls,Family Time,Family Time,Personal Care,Personal Care,Personal Care,Nightlife,Nightlife,Nightlife,Nightlife,Nightlife,Nightlife,Nightlife,Travelling,Personal Care,Personal Care,Eating,Phone Calls,Study,Study,Study,Study,Study,Study,Study,Study,Socializing,Sleeping,Sleeping,3,5,5,Low,7.0,8.0,5.5,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.5,0.0,1.5,3.5,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.0,2.0,4.5,2.0,1.0,11.5,5.0,9.5,14.0,3.0,5.0,,,13:30-14:00,,22:30-23:00,22:30-23:00,0.4791666666666667,0.20833333333333334
Female,22,Student,Single,100000.0,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Travelling,Travelling,Travelling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Travelling,Travelling,Travelling,Personal Care,Entertainment,Entertainment,Entertainment,Eating,Family Time,Family Time,Study,Study,Study,Study,Phone Calls,Entertainment,Eating,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Family Time,Family Time,Personal Care,Socializing,Entertainment,Personal Care,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Entertainment,Entertainment,Family Time,Family Time,Family Time,Family Time,Family Time,Entertainment,Entertainment,Entertainment,Entertainment,Eating,Phone Calls,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,3,4,4,Moderate,7.0,10.5,4.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,1.5,2.0,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,3.0,6.0,1.5,2.0,0.0,0.0,6.5,0.0,13.0,22.0,4.5,2.0,07:30-08:00,,,,18:00-18:30,22:30-23:00,0.2708333333333333,0.0
Female,24,Student,Married,150000.0,Religion or Spiritual Activities,Exercise,Study,Study,Housework,Cooking,Cooking,Eating,Study,University Class,University Class,University Class,University Class,University Class,University Class,Reading or Writing,Eating,University Class,University Class,University Class,University Class,Sleeping,Sleeping,Shopping,Gardening,Entertainment,Religion or Spiritual Activities,Eating,Study,Study,Study,Study,Eating,Family Time,Religion or Spiritual Activities,Phone Calls,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Study,Religion or Spiritual Activities,Religion or Spiritual Activities,Exercise,Housework,Cooking,Cooking,Study,Study,Study,Eating,Sleeping,Sleeping,Personal Care,Personal Care,Personal Care,Family Time,Housework,Religion or Spiritual Activities,Phone Calls,Housework,Eating,Travelling,Travelling,Travelling,Travelling,Entertainment,Family Time,Religion or Spiritual Activities,Eating,Study,Study,Study,Study,Study,Study,Eating,Housework,Family Time,Phone Calls,Reading or Writing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,1,3,3,Moderate,5.5,5.0,5.0,0.0,4.0,4.5,0.5,0.5,0.0,0.0,0.5,2.0,1.0,1.0,1.0,0.5,0.0,1.5,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,0.0,0.5,1.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,2.5,1.5,3.0,11.0,8.0,12.0,11.5,1.0,4.5,08:30-09:00,,13:00-13:30,,18:30-19:00,18:30-19:00,0.4583333333333333,0.3333333333333333
Female,26,Student,Single,10000000.0,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Travelling,Travelling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Travelling,Entertainment,Entertainment,Eating,Entertainment,Entertainment,Study,Study,Study,Study,Study,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,University Class,Study,Study,Personal Care,Personal Care,Entertainment,Eating,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Gardening,Entertainment,Eating,Entertainment,Entertainment,Entertainment,Entertainment,Study,Study,Study,Study,Study,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,2,3,4,High,8.5,9.5,5.0,0.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.5,0.0,1.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5.0,7.5,0.0,1.0,0.0,0.0,7.5,4.0,15.0,18.5,1.5,1.5,,,,13:00-13:30,18:00-18:30,,0.3125,0.16666666666666666
Female,23,Student,Single,13500000.0,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Travelling,Travelling,Travelling,University Class,University Class,University Class,Socializing,Religion or Spiritual Activities,University Class,University Class,University Class,Socializing,Eating,Religion or Spiritual Activities,Travelling,Travelling,Travelling,Personal Care,Religion or Spiritual Activities,Personal Care,Family Time,Eating,Entertainment,Entertainment,Study,Study,Study,Religion or Spiritual Activities,Socializing,Socializing,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Family Time,Family Time,Eating,Entertainment,Entertainment,Socializing,Socializing,Religion or Spiritual Activities,Entertainment,Entertainment,Cooking,Eating,Religion or Spiritual Activities,Phone Calls,Religion or Spiritual Activities,Cooking,Eating,Family Time,Entertainment,Entertainment,Eating,Socializing,Entertainment,Phone Calls,Phone Calls,Religion or Spiritual Activities,Entertainment,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,3,3,4,High,7.5,9.5,3.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.5,1.5,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,4.0,2.0,2.0,0.0,1.0,4.5,1.0,14.5,21.0,5.0,2.0,,,,12:00-12:30,20:00-20:30,19:00-19:30,0.1875,0.041666666666666664
Female,26,Student,Single,30000.0,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Housework,Travelling,University Class,University Class,University Class,Study,Eating,Socializing,Socializing,University Class,University Class,University Class,University Class,University Class,University Class,Travelling,Sleeping,Sleeping,Sleeping,Sleeping,Family Time,Family Time,Study,Study,Exercise,Eating,Eating,Entertainment,Entertainment,Personal Care,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Personal Care,Travelling,Shopping,Shopping,Shopping,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Eating,Socializing,Socializing,Socializing,Socializing,Socializing,Socializing,Socializing,Travelling,Eating,Socializing,Socializing,Travelling,Travelling,Housework,Housework,Eating,Exercise,Personal Care,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,3,1,1,Moderate,9.5,9.0,4.5,0.0,1.5,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.0,2.0,1.0,0.5,1.0,2.0,2.5,1.0,4.5,0.0,0.0,0.0,1.0,0.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,7.0,1.5,15.5,19.5,1.5,3.0,08:30-09:00,,12:00-12:30,,21:30-22:00,19:00-19:30,0.2916666666666667,0.0625
